team_name,player_name,source_note,source_url,source_date,comment
United States,Chris Richards,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Tim Ream,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Antonee Robinson,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Tyler Adams,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Weston McKennie,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Gio Reyna,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Christian Pulisic,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Timothy Weah,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
United States,Folarin Balogun,manual_curated_candidate,https://en.wikipedia.org/wiki/United_States_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Sergio Rochet,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Nahitan Nandez,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Jose Maria Gimenez,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Ronald Araujo,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Mathias Olivera,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Federico Valverde,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Manuel Ugarte,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Rodrigo Bentancur,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Darwin Nunez,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Facundo Pellistri,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Uruguay,Maximiliano Araujo,manual_curated_candidate,https://en.wikipedia.org/wiki/Uruguay_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Zion Suzuki,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Yukinari Sugawara,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Ko Itakura,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Takehiro Tomiyasu,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Hiroki Ito,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Wataru Endo,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Hidemasa Morita,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Ao Tanaka,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Takefusa Kubo,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Kaoru Mitoma,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Japan,Daizen Maeda,manual_curated_candidate,https://en.wikipedia.org/wiki/Japan_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Gregor Kobel,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Silvan Widmer,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Manuel Akanji,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Nico Elvedi,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Ricardo Rodriguez,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Granit Xhaka,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Remo Freuler,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Ardon Jashari,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Dan Ndoye,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Breel Embolo,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Switzerland,Ruben Vargas,manual_curated_candidate,https://en.wikipedia.org/wiki/Switzerland_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Patrick Pentz,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Stefan Posch,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Kevin Danso,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Philipp Lienhart,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,David Alaba,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Konrad Laimer,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Nicolas Seiwald,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Marcel Sabitzer,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Christoph Baumgartner,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Marko Arnautovic,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Austria,Michael Gregoritsch,manual_curated_candidate,https://en.wikipedia.org/wiki/Austria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Jo Hyeon-woo,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Kim Moon-hwan,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Kim Min-jae,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Kim Young-gwon,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Lee Myung-jae,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Hwang In-beom,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Lee Kang-in,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Park Yong-woo,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Son Heung-min,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Hwang Hee-chan,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
South Korea,Cho Gue-sung,manual_curated_candidate,https://en.wikipedia.org/wiki/South_Korea_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Mathew Ryan,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Ryan Strain,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Harry Souttar,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Kye Rowles,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Aziz Behich,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Jackson Irvine,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Aiden ONeill,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Riley McGree,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Craig Goodwin,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Mitchell Duke,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Australia,Nestory Irankunda,manual_curated_candidate,https://en.wikipedia.org/wiki/Australia_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Anthony Mandrea,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Youcef Atal,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Ramy Bensebaini,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Aissa Mandi,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Mohamed Amine Tougai,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Ismael Bennacer,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Houssem Aouar,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Ramiz Zerrouki,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Riyad Mahrez,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Said Benrahma,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Algeria,Mohamed Amoura,manual_curated_candidate,https://en.wikipedia.org/wiki/Algeria_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Ugurcan Cakir,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Zeki Celik,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Merih Demiral,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Abdulkerim Bardakci,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Ferdi Kadioglu,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Hakan Calhanoglu,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Orkun Kokcu,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Arda Guler,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Kenan Yildiz,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Baris Alper Yilmaz,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Turkey,Kerem Akturkoglu,manual_curated_candidate,https://en.wikipedia.org/wiki/Turkey_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Hernan Galindez,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Angelo Preciado,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Felix Torres,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Piero Hincapie,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Pervis Estupinan,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Moises Caicedo,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Alan Franco,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Kendry Paez,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Enner Valencia,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Kevin Rodriguez,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Ecuador,Gonzalo Plata,manual_curated_candidate,https://en.wikipedia.org/wiki/Ecuador_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Nikola Vasilj,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Amar Dedic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Dennis Hadzikadunic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Adrian Leon Barisic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Sead Kolasinac,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Miralem Pjanic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Rade Krunic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Benjamin Tahirovic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Edin Dzeko,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Ermedin Demirovic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Bosnia and Herzegovina,Haris Hajradinovic,manual_curated_candidate,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Maxime Crepeau,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Alistair Johnston,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Moise Bombito,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Derek Cornelius,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Alphonso Davies,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Stephen Eustaquio,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Ismael Kone,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Jonathan Osorio,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Tajon Buchanan,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Jonathan David,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Canada,Cyle Larin,manual_curated_candidate,https://en.wikipedia.org/wiki/Canada_men%27s_national_soccer_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Vozinha,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Roberto Lopes,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Logan Costa,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Steven Moreira,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Joao Paulo Fernandes,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Jamiro Monteiro,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Kevin Pina,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Deroy Duarte,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Ryan Mendes,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Garry Rodrigues,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Cape Verde,Dailon Livramento,manual_curated_candidate,https://en.wikipedia.org/wiki/Cape_Verde_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Eloy Room,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Cuco Martina,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Roshon van Eijma,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Sherel Floranus,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Jurien Gaari,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Leandro Bacuna,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Juninho Bacuna,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
Curacao,Vurnon Anita,manual_curated_candidate,https://en.wikipedia.org/wiki/Cura%C3%A7ao_national_football_team,2026-07-12,Manual curated candidate list cross-checked against public national team page; not an official FIFA final squad.
